,momentum,residual_momentum,low_volatility,low_beta,reversal
2021-08-31,0.9523708951145983,1.1269784095065176,0.17692963632943431,0.4438031575292396,0.8138156765815325
2021-09-30,1.060630700545219,1.2120406849779184,0.3765824502594532,0.40845959648724794,0.8633942867112833
2021-10-29,0.7069976743364311,1.2455811832666093,0.22495696393144227,0.5921971300522123,0.7501218216763647
2021-11-30,1.2074980566505311,1.572774284944141,0.30556875864332084,0.4698418916210195,0.4891650325107023
2021-12-31,1.390888211628806,1.454404763559927,0.18535057969300986,0.3318093587319993,0.6711191414279767
2022-01-31,1.3722824504779667,1.5990261742405594,0.6083765968563338,0.4938842005063577,0.6525709463652708
2022-02-28,1.1345579992869972,1.4182605107259023,0.9903934984583124,1.2461201938165043,0.612334944588341
2022-03-31,1.1804259155444599,1.440565631088603,0.7389495710574421,1.0628953730107014,0.1481744374512929
2022-04-29,1.6273468850654977,1.7111814179409794,0.4207061489534884,0.8940342010327827,-0.09726166432551799
2022-05-31,1.2014756954647767,1.4638982204101394,1.0440550161892705,1.1555685861581881,0.5619721270572732
2022-06-30,1.8846553151000651,1.6181621031427382,0.39187269651320633,0.9955167021481759,0.3748035530249037
2022-07-29,1.4390481093868683,1.3624552905033422,0.7613317656175002,1.2020901836116766,1.1848463882570035
2022-08-31,1.381496669069055,1.4463221040096874,0.8651257696599612,1.2646459594809298,0.01523898627825395
2022-09-30,1.3585277174873442,1.5851867279869336,0.9166505460364623,1.2577090289761559,0.3625114934770605
2022-10-31,1.4316220594967592,1.4115882371184785,0.9818734262064127,1.2619731352379804,0.5118920868046151
2022-11-30,1.8332533559315647,1.647557144192107,0.7378145782381466,1.2029270192483796,0.8812247069863886
2022-12-30,1.7911556862384577,1.6015760711466704,0.4865546858262727,1.053612172822658,0.31345764674303966
2023-01-31,1.3148984806211124,1.4025231558644053,0.9674325112516492,1.3189852734440402,1.239188184578922
2023-02-28,1.6120959407899818,1.519562112333692,0.5730095431186267,0.9561819409100337,0.6741796540039433
2023-03-31,1.6583475146526883,1.5261610312337983,0.6748281621913834,0.8320076265009141,0.2904942375718099
2023-04-28,1.3618601923858795,1.3887775162326688,0.5388573518759887,0.7325478343881642,0.8525631351936861
2023-05-31,1.481326914830642,1.4418635265379982,0.832492723435891,1.1049024619791123,0.5141349140834719
2023-06-30,1.2733799379685429,1.2870606910546525,0.6447472291114934,1.0171886502592669,0.9553918833331918
2023-07-31,1.1917354420937079,1.3169380292057022,0.7601932783218076,0.9349966647140519,1.2277851309399042
2023-08-31,0.9865198775496095,1.1143819013031195,0.6925426183738358,0.902357664523535,0.5598100766704384
2023-09-29,1.2278373623938763,1.46949553200933,0.5607264342729292,0.47970381586239685,0.6088928479232267
2023-10-31,1.4570601039949371,1.4356069404100855,0.26257729376541544,0.2585446867138119,0.5227574127542401
2023-11-30,1.0964104070077667,0.9887906979421127,0.7522060496580042,0.9593952048000931,0.844753925395055
2023-12-29,1.149001717989546,1.2773550474572375,0.5647066759248288,0.6434458336043637,1.1577482504713408
2024-01-31,1.2553818931004175,1.4525310893514674,0.40412978908465025,0.4000277979240915,0.2809104284022908
2024-02-29,1.238031964686997,1.6095454787121972,0.6272815876379909,0.6388073741248207,0.7435424651774349
2024-03-28,0.900172516570696,1.2093781402074597,0.808509728877665,0.8906826914465434,0.8728453927031096
2024-04-30,0.9919182889857056,1.318915539921766,0.5400080779282798,0.6465179222263486,0.5756035018929434
2024-05-31,1.2289535532237572,1.4346383208189133,0.5914543184510668,0.9113024889054006,0.44121823250249664
2024-06-28,1.6550279383544106,1.6883460629186289,0.3385034182807081,0.6088813066823092,0.6804924402891074
2024-07-31,1.5840281903953508,1.7164407782110864,0.3727657825590569,0.5750691209852978,0.9212067602951061
2024-08-30,1.0293577461641252,1.334949840942326,0.7764089602273987,0.9684001778773322,0.24036431624715165
2024-09-30,0.9645120781757182,1.301071902080073,0.8114713729669585,0.9129504512682257,0.7268464966236183
2024-10-31,0.8418989048833259,1.3226523760364075,0.5095872034791163,0.7056609144850946,0.7978820559654459
2024-11-29,0.7937805498813375,1.384480899707964,0.6650409960063782,0.8794344064276602,0.7231479216474053
2024-12-31,1.1232631114828782,1.4185731297487252,0.6624634430824498,0.8496091845576702,0.5110797908487362
2025-01-31,0.8001808248679558,1.4333592462067244,0.7516184392275131,0.9122179341397079,0.5697840715674973
2025-02-28,1.6206200501396097,1.61578286235546,0.23562636405535228,0.21552764566458238,0.21616370487836067
2025-03-31,1.5807256603753008,1.7229599552893125,0.6519509232484038,0.7078720122494768,-0.055511354526625166
2025-04-30,1.5289823311165138,1.7029622872723185,0.8601448584752555,0.9875441952890734,0.3966573315511019
2025-05-30,1.2670221247440947,1.617662581007705,1.005491114867651,1.370798316366117,0.8066880211860269
2025-06-30,1.0215564544079563,1.3943539060078005,0.9420610373019759,1.2096321427434524,0.8093707272812806
2025-07-31,1.1339935547910747,1.4747782827529659,0.6858821439428291,0.9168086665543497,0.5291887631167089
2025-08-29,0.981942206849516,1.4248379968601363,0.708358123262867,0.9165893049343894,0.8264880813728935
2025-09-30,0.8416292788794505,1.24839990331806,0.6807804147098344,0.9815187625053241,0.3903133778988693
2025-10-31,0.9294276901948193,1.4113977688162076,0.5193194839520299,0.9542717801713747,0.9278001776448429
2025-11-28,1.0923112941838675,1.4377416859255177,0.5350388022635117,0.7184147247801907,0.40587815104340125
2025-12-31,1.0019188566659516,1.3093159942403914,0.7857875227315388,1.1489612985033872,0.9023059420216866
2026-01-30,1.1258532199024325,1.4000169311479882,0.5348355027862682,0.9597579642109666,0.23330344760014898
2026-02-27,1.6643265482702465,1.7177314793189769,0.09721232379013033,0.4132203147275122,0.3632171429742532
2026-03-31,1.1342612162092234,1.4466565299055885,0.13669951863869922,0.5662596577925306,0.9249507213523316
2026-04-30,0.6067407029523375,1.3090366305023866,0.459966997635167,1.1048736674786777,0.7809470855723479
2026-05-29,0.4891852113083389,1.2028597025710848,0.5479593799624782,1.1312600433761442,0.5922714284790084
2026-06-29,1.0696813931237144,1.457879031199117,-0.1296543716977138,0.40541904919544336,1.1279507247969736
